魚	鱼	うお	fish	鯵鮎鰯鰻鰍鰹漁鯨鯉鮭鯖鮫鮮蘇鯛鱈鰭鮒鮪鱒鱗魯櫓鰐癬艪薊蘓蘚魴鮓鮃鮑鮖鮗鮟鮠鮨鮴鯀鯊鮹鯆鯏鯑鯒鯣鯢鯤鯔鯡鰺鯲鯱鯰鰕鰔鰉鰓鰌鰆鰈鰒鰊鰄鰮鰛鰥鰤鰡鰰鱇鰲鱆鰾鱚鱠鱧鱶鱸
鳥	鸟	とり	bird	烏鵜鴛鴬鴎鴨鶏鴻鵠鷺鴫鷹蔦鶴島嶋鴇篤鳶馴鳩鳳鵬鵡鳴鷲嗚塢嫣嶌搗梟槝樢篶鳧鳬鳰鴉鴈鳫鴃鴆鴪鴦鶯鴣鴟鵄鴕鴒鵁鴿鴾鵆鵈鵝鵞鵤鵑鵐鵙鵲鶉鶇鶫鵯鵺鶚鶤鶩鶲鷄鷁鶻鶸鶺鷆鷏鷂鷙鷓鷸鷦鷭鷯鷽鸚鸛鸞
鹵		ろ	salt	鹸滷鹹鹽
鹿		しか	deer	漉塵麟麗麓儷灑轆鏖驪麁麈麋麌麒麕麑麝
麥	麦	ばく	wheat	麹麺麩麸麪麭
麻		あさ	hemp	摩磨魔麿暦歴嘛麼麾糜縻靡
黄	黃	きいろ	yellow	横壙廣搆擴曠礦簧鑛黌
黍		きび	millet	藜黎黏黐
黒	黑	くろい	black	黛墨黙儻壥默纒黔黜點黝黠黥黨黯黴黶黷
黹		ふつ	sewing	黻黼
黽	黽	べん	green frog	竈繩蠅鼇鼈
鼎		かなえ	three legged kettle	
鼓		つづみ	drum beat	瞽皷鼕
鼠	鼡	ねずみ	mouse	獵竄臘鑞鬣鼬
鼻		はな	nose	嚊嬶鼾
齊	齐斉	せい	equal	済斎剤儕劑擠濟齋纃緕臍萃薺齎躋霽齏韲
齒	齿	は	tooth	噛歯齢囓齔齣齟齠齡齦齧齬齪齷齲齶
龍	龙	たつ	dragon	
龜	龟	かめ	turtle	穐竃亀縄蝿龝鬮
龠		やく	flute	籥鑰
个		ひとやね	human roof (top)	姶斡袷蔭陰鋭於介会界絵芥恰幹翰舘含企給琴禽衿吟倹剣検険験鹸檎閤合今祭傘飼漆舎捨斜拾叙徐除疹診脊栓詮創倉槍蒼鎗俗谷茶珍塗途塔搭答念捻硲蛤膝桧謬舗稔命愉愈癒諭輸裕余容溶熔蓉慾欲浴寮療瞭遼領倫輪令冷嶺怜玲苓鈴零齢論舒价侖會偸僉儉兪剳劍劔劒剱勠匳參哈唹唸喩囹壑寥岑峇峪崙崘嶮廖慘戮拿掵揄搶摎擒敍敘斂檜棯棆楡榕樛檢飮歙歛殄洽淤淪渝滄澣澪濬瀚瀲獪瑜畍畛畭疥痊瘉瘠瘡盒睿瞼矜穃筌箚簽籥粭綸繆繪羚翕聆膠膾臉舍舖艙荅莟荼蓼薈藜蛉蜍蝓衾袗覦谺豁谿貪趁踰蹌軫逧逾郤醪銓鋏錵鍮鎔鏥鏐鑰閼險鞳頷餘餮驗鰺鯲鯰鱠鴒鴿鷯黔齡龕龠
亻		にんべん	person	伊位依偉荏液億俺化仮何伽価佳花荷貨俄椛侃贋雁伎偽儀仇休供侠僑仰僅倶偶靴係傾傑件倹倦健個伍佼侯候倖喉佐債催作仕仔伺使似侍篠偲借儒修什住宿縮俊傷償伸信侵仁仙僧像促側俗他体岱袋貸黛代鷹但値仲賃佃低停偵伝倒働任俳倍伯伐筏閥伴備俵付府符腐附侮伏仏鮒併僻偏便鞭保倣俸褒傍僕俣侭儲夜佑優悠傭侶僚倫例倭仍仆仂仗仞仭仟价伉佚估佛佝佗佇佶侈侏侘佻佩佰侑佯儘俔俟俘俛俑俚俐俤俥倚倨倔倪倥倅伜俶倡倩倬俾俯們倆偃假偕偐偈做偖偬偸傀傚傅傴傲僊傳僂僖僞僥僭僣僮價僵儉儁儂儖儕儔儚儡儺儷儼儻凭咐囮垈坿埖堡佞侫姙恁恷憊應拊掖柎條椨滌濮烋倏猴玳硴筰筱篌糀絛縱脩腋腑膺苻茯莅葆蓚蓿袵袱褓訛貅軅軈輦錵鏥鮴鴈
丷		はちがしら	eight-head	溢鵜噂鋭益悦閲艶鉛岡凱鎧釜鎌巻関喜嬉儀犠義蟻議逆侠峡挟狭業群兼券圏嫌拳捲献謙諺乎呼鼓綱鋼剛甑嵯差瑳咲朔薩産慈滋磁首樹酋従縦遵勝商祥詳新薪親厨逗遂澄税説煎箭羨鮮前善繕膳噌塑曽遡僧叢層送増憎贈揃尊隊達脱樽短遅嫡着朕鎮墜坪剃帝弟悌梯締諦蹄鄭摘敵滴適鏑登燈痘豆鐙頭騰闘導道楢南楠秤噺伴判半叛畔美彦評鋲瓶普譜粉糞併幣平弊並蔽瞥豊傍膨頬僕撲鱒網餅猶誉様洋窯羊養寮療瞭遼廉錬蕨亊佯俤偐僖兌剏剪剴厥啻啼喃嗟噎囎圈垪墟墫壹竒奠姜孳對屏岼崗嵜嵳嶝嶬并庠廚彜彭怦恙惓惘慊愬慫懿戲拌搓撩擶擲敝斃旁暼暸曦柬椦棡椪楴榿槎槊榜樅樣橲橙樸欅歉歔殪泙涕渕溯滕滂漾澎潦濮瀁熹燎燧燵犧獗璞痒癢癬皚盖眷睇瞽磑磋磅磴礒禧禮邃竕竦籐籘粱絆絣綣縊縒縢繚罅罔羌羔羞羝羚羣羯羲羹羮羶羸譱翔翦聳胖胼膀艤艷苹荳萍蒂蒹蒡蕕蘚蛻蜷袢襷覬觧謚謗謫證谿豈豌豎豐豢蹉蹤蹶蹲蹼躑軆躾迸遒遖醴釟釡銖鎰鎭鎔鐐鐡鑿闕隘隧韃饐馗馘駢體鬪魍鮃鰊鱚鱶鶫鷁鷯黹黻黼皷
刂		りっとう	sword	唖劃割刈苅刊帰刑型荊劇剣剛刻剤削刷捌刺剰制製煎箭前創側則測揃剃倒到剥罰判副別剖愉愈癒諭輸利梨痢劉例列烈裂俐偸冽刋刔刎刪刮刳刹剄剋剌剞剔剪剴剩剳剿剽劍劑厠喩喇嚠廁悧惻掣揄擶椡楡洌渕渝溂瀏犁瑜瘉箚翦莉薊蜊蝓覦踰逾鍮鯏
マ			kana ma	桶擬疑凝柔承丞蒸疏痛通樋矛勇湧涌予預踊豫舒俑墅慂懋抒擔揉矜礙糅蛹蹂踴鞣鴾
ユ			kana yu	决刔夬抉篌
乃			from	及携秀透誘仍孕朶楹躱銹
九			nine	旭丸軌仇究砕雑執塾熟尻粋酔勢染熱鳩枠伜卆囈孰忰抛摯笂翆藝蟄褻贄馗鷙
尚		なおがしら	small (top)	溢隠営栄鴬撹覚学巌輝挙屑蛍厳光晃鎖削桜獣償哨嘗宵廠掌梢消硝肖裳賞鞘常蝉戦禅巣騨蛸単箪弾党当堂悩脳弊蔽瞥幌誉耀猟労蝋儻剿勦厰嫦峭幤恍悄拌敞敝斃晄暼档棠樔欅洸淌滉瑣珱甞畄當瞠礑稍絖胱蟐螳蟷褝襠襷誚趙逍銷鐺霄靜鮹黨鼈
彑		けいがしら	pig head	互彝彜彖彙恆沍祿篆蠡
忄		りっしんべん	heart	惟悦憶快怪悔恢懐慨恰慣憾怯悟恒慌惚恨惨情慎性惜憎惰悌悼憧惇悩怖憤忙慢愉怜憐忖忻忤忸忱怡恠怙怐怩怛怕怫怦怏怺恪恟恊恆恍恃恤恂恬恫悁悍惧悃悚悄悛悖悗悒悧悋悸惓悴忰悽惆悵惘慍愕惶愀惴惺愃愡惻惱愎愾愧慊愼愴愽慄慳慷慘慚慴慯慥慱慟慓慵憬憔憚憫憮懌懊懷懈懆憺罹懍懦懶懺懴懽懼懾
扌		てへん	hand	挨握扱按掩援押拐拡撹掛括換揮技擬掬拒拠挟掘掲携捲抗拘控拷挫採搾拶撮擦捌撒指持捨授拾抄招捷擾拭振推据摺誓逝拙接摂折撰措捜掃挿掻操捉揃損打托択拓担探抽挑捗掴抵挺提摘擢哲撤投搭撞捺捻撚把播拝排拍抜搬挽批披描扶撫払扮捕抱捧撲抹摸揖揚揺擁抑掠扎扞扣扛扠扨扼抂抉找抒抓抖拔抃抔拗拑抻拆擔拈拜拌拊拂拇抛拉挌拮拱挧挂拯拵捐挾捍搜捏掖掎掀掫捶掏掉掟掵捫捩掾揩揀揆揣揉插揶揄搖搆搓搦搶攝搗搨搏摧摶摎攪撕撓撥撩撈撼據擒擅擇撻擂擱擠擡抬擣擯攬擶擴擲擺擽攘攜攅攤攫晢欅浙湃箝箍籀
氵		さんずい	water	渥溢淫渦浦泳洩液沿演汚沖温河海涯浬潟活渇滑蒲汗漢澗潅汽汲泣渠漁況窪渓激決潔減源湖江洪浩港溝鴻濠漉混沙裟済滋治汐湿漆酒洲汁渋淑淳準潤渚沼消渉湘浄浸深澄瀬清浅洗染潜羨漸漕藻測汰滞滝瀧沢濯濁淡湛池注瀦潮沈津漬潰汀泥滴溺添澱塗渡淘湯涛蕩洞涜瀞沌灘汝濡濃波派婆泊箔薄漠溌氾汎藩泌漂浜瀕浮淵沸簿法泡没沫満漫湊滅油湧涌洋溶沃浴淀洛落濫流溜梁涼淋涙漣浪漏湾匯塰娑愆慂懣盜汕汢汪沂沍沚沁沛汾汨汳沒沐泄泱泓沽泗泅泝沮沱沾沺泛泯泙泪洟衍洶洫洽洸洙洵洳洒洌浣涓浤浚浹浙涎涕濤涅淹渕渊涵淇淦涸淆淬淞淌淨淒淅淺淙淤淕淪淮渭湮渮渙湲湟渾渣湫渫湶湍渟湃渺湎渤滿渝游溂溪溘滉溷滓溽溯滄溲滔溏溥滂溟漑灌滬滸滾滲漱滯漲滌漾漓滷澆潺潸澁澀潯潛濳潭澂潼潘澎澑濂潦澳澣澡澤澹濆澪濟濕濬濔濘濱濮濛瀉瀋濺瀑瀁瀏濾瀛瀚潴瀝瀘瀟瀰瀾瀲灑灣琺盪蘯碆笵簗粱范茫莎菠萍萢蔆薀闊濶霈霑霪鯊
犭		けものへん	dog	猿荻獲狂狭狗狐獄狛墾懇獅狩狙狸猪独猫狽犯猛猶猟狼潴犹犲狃狆狄狎狒狢狠狡狹狷猗猊猜猖猝猴猯猩猥猾獏獗獪獨獰獵獺蕕誑逖
艹		くさかんむり	grass	葵茜葦芦萎茨芋蔭蔚荏瑛英燕苑薗荻花苛茄荷華菓嘩芽芥蓋獲穫葛椛樺蒲茅萱苅寛漢莞菊蕎驚僅勤芹菌謹苦薫敬茎荊警芸菰護慌荒菜薩蒔蔀芝蕊若惹蒐薯藷菖蒋蕉蒸芯薪菅薦蘇草荘葬蒼藻臓蔵苔諾茸嘆歎蓄茶苧著蔦菟塔搭董蕩藤萄匿苫薙灘難韮葱猫芭萩薄漠莫藩蕃備菱描苗錨蒜芙葡蕪葺蕗噴墳憤蔽蔑募墓慕暮菩芳萌蓬幕膜繭蔓蓑夢摸模茂蒙薬薮葉蓉莱落藍蘭葎苓蓮藁蕨儚儺冪剳勸嚆囈埖墸寞慝憊懃懽攤暎曄曚朦槿權檠蘗檬蘖欟歡渮灌濆濛瀟獏瑾甍癘蘯矇礪硴糀糒糢糲罐羃膵臈臟舊艨艱艾芍芒芫芟芻芬苡苣苟苒苴苳苺莓范苻苹苞茆苜茉苙茵茴茖茲茱荀茹荐荅茯茫茗茘莅莚莪莟莢莖茣莎莇莊荼莵荳荵莠莉莨菴萓菫菎菽萃菘萋菁菷萇菠菲萍萢萠莽萸蔆菻葭萪萼蕚蒄葷葫蒭葮蒂葩葆萬葯葹萵蓊葢蒹蒿蒟蓙蓍蒻蓚蓐蓁蓆蓖蒡蔡蓿蓴蔗蔘蔬蔟蔕蔔蓼蕀蕣蕘蕈蕁蘂蕋蕕薀薤薈薑薊薨蕭薔薛藪薇薜蕷蕾薐藉薺藏薹藐藕藝藥藜藹蘊蘓蘋藾藺蘆蘢蘚蘰蘿蠣蛬蟇蟆蠎蟒蠖襪覲觀謨譁讙貘賁躇躪邁鄒鋩錺錵鑵霙鞳鞴韈顴餝饉驀驩鸛
辶		しんにょう	road	逢違遺逸迂運遠迦過還逆近遇迎遣込遮週述巡遵進迅逗遂随髄逝選遷遡送遭造速遜腿退逮達辿遅逐槌追鎚通辻逓適迭途逃透導道遁謎迩這迫避樋逼辺返遍縫蓬迄迷鑓遊遥遼漣蓮連嗹慥撻暹燧燵邃篷縋縺膸褪譴辷迚迥迢迪迯邇迴逅迹迺逑逕逡逍逞逖逋逧逶逵逹迸遏遐遑遒逎遉逾遖遘遞遨遯遶遲邂遽邁邀邊邉邏鎹鏈闥隧靆韃韆髓遙
.阝		おうざと	right village	郁廓郭郷響饗郡祁郊蔀邪邸鄭都那部邦爺耶郵廊榔郎嚮娜揶擲梛椰槨瑯螂躑邨邯邱邵郢郤扈郛鄂鄒鄙鄲鄰
阝.		こざとへん	left village	阿蔭院陰隠階隔陥隅隈隙険限降際阪薩除障陣随阻堕陀隊陳墜陶陪埠附陛防陽陸隆陵隣墮婀嶐橢痾窿隋隨阡阨阮阯陂陌陏陋陷陜陞陝陟陦陲陬隍隘隕隗險隧隱隲隰隴
久			long time	灸玖粂畝柩疚
也			to be	施他地弛池馳葹釶髢
亡			deceased	虻荒忘忙望妄盲網侫氓瀛罔羸肓芒茫贏鋩魍
及			reach out	扱吸汲笈級岌
灬		れっか	fire	鯵為鰯烏鵜鰻燕鴛鴬鴎鰍潟鰹鴨偽漁魚熊勲薫鯨鯉鴻鵠黒鷺鮭鯖鮫鴫煮遮熟庶樵焦照礁蕉蒸煎薦鮮然蘇黛鯛鷹鱈鳥蔦鶴点嶋鴇篤鳶馴熱撚燃鳩鰭撫蕪鮒烹鳳鵬墨鮪鱒無鵡鳴黙窯鱗烈魯櫓鷲鰐儘僞儻冩勳嗚嘸嚥塢壗壥嫣寫嶌廡憔憮杰樢濕瀉烋烝焉煕熈煦熏熬熹燼爲默篶纒羆羔羹羮臙艪蔗薊蘓蘚譌讌贐蹠醺隰顯魴鮓鮃鮑鮖鮗鮟鮠鮨鮴鯀鯊鮹鯆鯏鯑鯒鯣鯢鯤鯔鯡鰺鯲鯱鯰鰕鰔鰉鰓鰌鰆鰈鰒鰊鰄鰮鰛鰥鰤鰡鰰鱇鰲鱆鰾鱚鱠鱧鱶鱸鳧鳰鴉鴈鳫鴃鴆鴪鴦鶯鴣鴟鵄鴕鴒鵁鴿鴾鵆鵈鵝鵞鵤鵑鵐鵙鶉鶇鶫鵯鵺鶚鶤鶩鶲鷄鷁鶻鶸鶺鷆鷏鷂鷙鷓鷸鷦鷭鷯鷽鸚鸛鸞黔黜點黝黠黥黨黯黴黶黷熙
礻		ねへん	show	禍祈祇祁榊祉視社祝祥神禅祖禎祷禰祢杯福祐礼禄祀祠祗祚祕祓祺祿禊禝禧禪禮禳鰰
五			five	吾唔圄寤晤牾衙齬
井			well	囲異寒恭巷港耕爆糞暴翼丼畊穽
元			beginning	院完莞玩翫頑寇皖齋芫蒄阮
勿			not	易忽惚賜錫傷場惣暢腸湯蕩葱物吻揚楊陽偬刎剔匆塲怱愡昜暘殤煬犂笏綉膓蜴蝪裼觴黎
尤			reasonable	稽就蹴鷲厖尨犹疣肬
屯			barracks	純噸沌頓鈍瓲邨飩
巴			comma-design	色把杷琶芭肥邑巵廱悒梔滬爬癰笆耙葩扈
衤		ころもへん	clothing	袷襖褐衿襟袴初裾袖被複補裕裸裡衫衵衽袵衲袂袗袒袮袙袢袍袿袱裃裄裙褂裼裨裲褄褌褊褓褞褥褪褫襁褶褸襌褝襠襦襤襭襪襯襴襷襍
世			generation	笹喋牒蝶諜貰葉楪泄渫紲緤鰈
冊			tome	柵珊偏篇編遍倫輪論侖刪崙崘扁棆淪籥綸翩蝙褊諞跚鑰騙龠
巨			gigantic	拒渠距矩炬秬苣鉅
免			excuse	逸挽晩勉娩俛兔冕冤寃悗輓
奄			cover	掩俺淹罨菴閹
岡			mount	綱鋼剛崗棡
品			goods	癌繰操燥藻臨傴區嘔噪奩嫗嵒嶇懆樞歐毆蕚謳譟躁驅髞
竜			dragon	滝篭槞
啇			antique	嫡摘敵滴適鏑謫
無			nothingness	撫舞蕪嘸廡憮
